id,event_time,event_type,device_name,device_ip,threat_level,category,attack_function,attack_step,signature,src_ip,src_port,src_mac,dst_ip,dst_port,dst_mac,protocol,packets_to_server,packets_to_client,bytes_to_server,bytes_to_client,created_at,event_time_hour,event_time_day,event_time_weekday,event_time_is_work_hour,created_at_hour,created_at_day,created_at_weekday,created_at_is_work_hour,src_ip_is_internal,dst_ip_is_internal,device_ip_is_internal,src_ip_segment,dst_ip_segment,device_ip_segment,same_segment,src_port_service,src_port_is_common,dst_port_service,dst_port_is_common,event_type_freq,category_freq,src_ip_freq,src_ip_segment_freq,attack_function_freq,attack_step_freq,signature_freq,total_bytes,total_packets,avg_packet_size,isolation_forest_score,kmeans_score,baseline_anomaly,zero_day_score,zero_day_anomaly,anomaly_score,is_anomaly,is_zero_day
137169,2025-04-22 20:36:19,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.58.30,0,54:0d:f9:a0:15:0d,174.35.59.254,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,60,0,2025-04-22 20:40:00,20,22,1,0,20,22,1,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8177441540577717,0.001375515818431912,0.5488308115543329,0.10729023383768914,0.9786795048143053,0.08459422283356259,60,1,60.0,0.6460576609781823,0.5516274543498719,False,0.10721365568294934,False,0.402190996871596,False,False
137170,2025-04-22 20:37:16,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.62,0,ec:eb:b8:d1:d8:bf,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-22 20:40:00,20,22,1,0,20,22,1,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8177441540577717,0.032324621733149934,0.4050894085281981,0.7104539202200826,0.9786795048143053,0.7104539202200826,98,1,98.0,0.7341693635433775,0.4863881077800277,True,0.11547497375143122,False,0.412357230897594,True,False
137171,2025-04-23 01:08:01,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.62,0,ec:eb:b8:d1:d8:bf,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-23 01:10:00,1,23,2,0,1,23,2,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8177441540577717,0.032324621733149934,0.4050894085281981,0.7104539202200826,0.9786795048143053,0.7104539202200826,98,1,98.0,0.8071146275389371,0.48659567517578095,True,0.13845454579053534,False,0.44349490913062956,True,False
137172,2025-04-23 07:14:21,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,2,1,196,98,2025-04-23 07:15:00,7,23,2,0,7,23,2,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8177441540577717,0.09009628610729023,0.4050894085281981,0.7104539202200826,0.9786795048143053,0.7104539202200826,294,3,98.0,0.858503739729528,0.6070342820261987,False,0.09105048594717874,False,0.4760816009055895,False,False
137173,2025-04-23 08:11:21,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.23,0,40:d4:f6:ab:f7:49,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-23 08:15:00,8,23,2,0,8,23,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8177441540577717,0.002751031636863824,0.5488308115543329,0.10729023383768914,0.9786795048143053,0.08459422283356259,60,1,60.0,0.7561275940569518,0.7276389022430403,False,0.07979565863054194,False,0.4770482123422144,False,False
137174,2025-04-23 08:27:45,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.58.30,0,54:0d:f9:a0:15:0d,174.35.59.254,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,60,0,2025-04-23 08:30:00,8,23,2,0,8,23,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8177441540577717,0.001375515818431912,0.5488308115543329,0.10729023383768914,0.9786795048143053,0.08459422283356259,60,1,60.0,0.7590863789589236,0.7275494668596205,False,0.07987768835190816,False,0.4779418290863265,False,False
137175,2025-04-23 09:04:19,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,62638,00:1c:7f:bc:0a:e5,174.35.16.1,22,00:00:0c:07:ac:0c,TCP/unknown,5,4,335,266,2025-04-23 09:05:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,601,9,66.77777777777777,0.11384674901317915,0.15898488072974648,True,0.34650500888808394,False,0.22045149247811127,True,False
137176,2025-04-23 09:04:19,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,62638,a4:b4:39:a5:1e:56,174.35.16.1,22,f4:ac:c1:6f:20:41,TCP/unknown,6,4,418,266,2025-04-23 09:05:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,684,10,68.4,0.11193114900827791,0.15909733094254475,True,0.346482004048871,False,0.21990134560479518,True,False
137177,2025-04-23 09:04:22,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,62646,00:1c:7f:bc:0a:e5,174.35.16.253,22,00:00:0c:07:ac:0c,TCP/unknown,5,4,335,266,2025-04-23 09:05:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,601,9,66.77777777777777,0.11384674901317915,0.15898488072974648,True,0.34650500888808394,False,0.22045149247811127,True,False
137178,2025-04-23 09:04:22,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,62646,a4:b4:39:a5:1e:56,174.35.16.253,22,5c:e1:76:02:d4:56,TCP/unknown,6,4,418,266,2025-04-23 09:05:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,684,10,68.4,0.11193114900827791,0.15909733094254475,True,0.346482004048871,False,0.21990134560479518,True,False
137179,2025-04-23 09:10:57,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,63608,00:1c:7f:bc:0a:e5,174.35.16.4,22,00:00:0c:07:ac:0c,TCP/unknown,3,2,209,146,2025-04-23 09:15:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,355,5,71.0,0.11179267743501585,0.15927501755212914,True,0.3464465985251679,False,0.21989894790621067,True,False
137180,2025-04-23 09:11:08,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,63630,00:1c:7f:bc:0a:e5,174.35.16.16,22,00:00:0c:07:ac:0c,TCP/unknown,5,4,335,286,2025-04-23 09:15:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,621,9,69.0,0.11193114900827791,0.15913849923873402,True,0.34647366641375454,False,0.21991036103960543,True,False
137181,2025-04-23 09:11:08,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,63630,a4:b4:39:a5:1e:56,174.35.16.16,22,c4:ab:4d:39:57:d6,TCP/unknown,6,4,418,286,2025-04-23 09:15:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,704,10,70.4,0.11193114900827791,0.15923498565416605,True,0.3464544816592489,False,0.21993163306243277,True,False
137182,2025-04-23 09:24:06,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65442,00:1c:7f:bc:05:ef,174.35.49.113,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:25:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,601,9,66.77777777777777,0.11384674901317915,0.15898488072974648,True,0.34650500888808394,False,0.22045149247811127,True,False
137183,2025-04-23 09:24:06,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65442,00:3a:9c:3f:cb:43,174.35.49.113,22,50:08:ac:84:7a:c1,TCP/unknown,6,4,418,266,2025-04-23 09:25:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,684,10,68.4,0.11193114900827791,0.15909733094254475,True,0.346482004048871,False,0.21990134560479518,True,False
137184,2025-04-23 09:23:58,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65432,00:1c:7f:bc:05:ef,174.35.49.117,22,00:00:0c:9f:f0:0a,TCP/unknown,5,14,335,931,2025-04-23 09:25:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,1266,19,66.63157894736842,0.11761695181998826,0.15897693227176934,True,0.3465067072334876,False,0.22158084812092232,True,False
137185,2025-04-23 09:23:58,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65432,00:3a:9c:3f:cb:43,174.35.49.117,22,50:1c:b0:0b:72:41,TCP/unknown,6,14,418,931,2025-04-23 09:25:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,1349,20,67.45,0.11570390354584686,0.1590338710913105,True,0.34649499797689765,False,0.2210193315819063,True,False
137186,2025-04-23 09:23:47,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65409,00:1c:7f:bc:05:ef,174.35.49.103,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:25:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,601,9,66.77777777777777,0.11384674901317915,0.15898488072974648,True,0.34650500888808394,False,0.22045149247811127,True,False
137187,2025-04-23 09:23:47,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65409,00:3a:9c:3f:cb:43,174.35.49.103,22,f8:7b:20:2f:c6:c1,TCP/unknown,6,4,418,266,2025-04-23 09:25:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,684,10,68.4,0.11193114900827791,0.15909733094254475,True,0.346482004048871,False,0.21990134560479518,True,False
137188,2025-04-23 09:23:09,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65318,00:1c:7f:bc:05:ef,174.35.49.143,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:25:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,601,9,66.77777777777777,0.11384674901317915,0.15898488072974648,True,0.34650500888808394,False,0.22045149247811127,True,False
137189,2025-04-23 09:23:09,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65318,00:3a:9c:3f:cb:43,174.35.49.143,22,ac:f5:e6:59:a1:c1,TCP/unknown,6,4,418,266,2025-04-23 09:25:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,684,10,68.4,0.11193114900827791,0.15909733094254475,True,0.346482004048871,False,0.21990134560479518,True,False
137190,2025-04-23 09:28:10,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50027,00:1c:7f:bc:05:ef,174.35.49.20,22,00:00:0c:9f:f0:0a,TCP/ssh,7,4,455,266,2025-04-23 09:30:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,721,11,65.54545454545455,0.08254676409372941,0.15510208599433617,True,0.34674387677867724,False,0.20999220573789057,True,False
137191,2025-04-23 09:28:10,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50027,00:3a:9c:3f:cb:43,174.35.49.20,22,ac:f5:e6:0c:36:41,TCP/ssh,8,4,538,266,2025-04-23 09:30:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,804,12,67.0,0.08101176175582245,0.15520037641888818,True,0.3467239910324835,False,0.2095532378654066,True,False
137192,2025-04-23 09:29:19,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50220,00:1c:7f:bc:05:ef,174.35.49.121,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:30:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,601,9,66.77777777777777,0.11384674901317915,0.15898488072974648,True,0.34650500888808394,False,0.22045149247811127,True,False
137193,2025-04-23 09:29:19,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50220,00:3a:9c:3f:cb:43,174.35.49.121,22,50:08:ac:9d:72:c1,TCP/unknown,6,4,418,266,2025-04-23 09:30:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,684,10,68.4,0.11193114900827791,0.15909733094254475,True,0.346482004048871,False,0.21990134560479518,True,False
137194,2025-04-23 09:29:47,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50312,00:1c:7f:bc:05:ef,174.35.49.136,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:30:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,601,9,66.77777777777777,0.11384674901317915,0.15898488072974648,True,0.34650500888808394,False,0.22045149247811127,True,False
137195,2025-04-23 09:29:47,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50312,00:3a:9c:3f:cb:43,174.35.49.136,22,ac:f5:e6:0c:3c:c1,TCP/unknown,6,4,418,266,2025-04-23 09:30:00,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.10110041265474554,0.014442916093535076,0.03851444291609354,0.10110041265474554,0.9786795048143053,0.09972489683631362,684,10,68.4,0.11193114900827791,0.15909733094254475,True,0.346482004048871,False,0.21990134560479518,True,False
137196,2025-04-23 09:44:14,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.58,0,b0:81:01:d6:0c:6c,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-23 09:45:00,9,23,2,1,9,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8177441540577717,0.001375515818431912,0.5488308115543329,0.10729023383768914,0.9786795048143053,0.08459422283356259,60,1,60.0,0.8653236061169527,0.8954956405536114,False,0.020919757740644817,False,0.5366136770974271,False,False
137197,2025-04-23 10:51:39,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,配置不当/错误,初始化访问,TCP_MS_RDP远程桌面_建立低安全性连接,174.35.61.229,53985,00:00:0c:07:ac:35,174.35.53.87,3389,00:60:e0:6c:a7:6a,TCP/rdp,3,2,227,139,2025-04-23 10:55:00,10,23,2,1,10,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07977991746905089,0.0041265474552957355,0.5488308115543329,0.006189821182943604,0.9786795048143053,0.006189821182943604,366,5,73.2,0.8300999211151628,0.9502457985181125,False,0.03689231574900516,False,0.5488606421895846,False,False
137198,2025-04-23 11:01:50,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,配置不当/错误,初始化访问,TCP_MS_RDP远程桌面_建立低安全性连接,174.35.61.229,53990,00:00:0c:07:ac:35,174.35.53.87,3389,00:60:e0:6c:a7:6a,TCP/rdp,3,3,227,199,2025-04-23 11:05:00,11,23,2,1,11,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07977991746905089,0.0041265474552957355,0.5488308115543329,0.006189821182943604,0.9786795048143053,0.006189821182943604,426,6,71.0,0.8243707923147741,0.9411986186417648,False,0.035605735107815215,False,0.5439131173300876,False,False
137199,2025-04-23 11:25:26,Alert,WxP1_IDS,174.35.26.10,20,攻击利用,敏感信息泄露,初始化访问,HTTP_SQL错误信息泄露_1,10.174.240.211,62523,00:50:56:b0:14:d8,10.174.240.8,80,28:a6:db:62:54:1c,TCP/http,12,29,2132,33602,2025-04-23 11:30:00,11,23,2,1,11,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,HTTP,1,1.0,0.07977991746905089,0.014442916093535076,0.4050894085281981,0.028198074277854195,0.9786795048143053,0.006189821182943604,35734,41,871.560975609756,0.30909822216082466,0.883075551526556,True,0.0985128504907842,False,0.39705727230252785,True,False
137200,2025-04-23 11:34:52,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,62595,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,29,103,7050,131642,2025-04-23 11:35:00,11,23,2,1,11,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07977991746905089,0.019944979367262722,0.5488308115543329,0.021320495185694635,0.9786795048143053,0.01581843191196699,138692,132,1050.6969696969697,0.49379445965522534,0.7437633320819856,True,0.08064283302130845,False,0.4035244707296866,True,False
137201,2025-04-23 11:56:54,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.244.11,0,00:11:32:f9:6f:07,10.174.243.231,0,00:00:0c:9f:f0:f4,ICMP/unknown,1,0,98,0,2025-04-23 12:00:00,11,23,2,1,12,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8177441540577717,0.01925722145804677,0.4050894085281981,0.7104539202200826,0.9786795048143053,0.7104539202200826,98,1,98.0,0.9399341705053639,0.8235853730935653,False,0.025872211738913166,False,0.5394047477752439,False,False
137202,2025-04-23 12:22:55,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,63221,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1392,792,2025-04-23 12:25:00,12,23,2,1,12,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07977991746905089,0.019944979367262722,0.5488308115543329,0.021320495185694635,0.9786795048143053,0.01581843191196699,2184,11,198.54545454545453,0.5223864337484583,0.9187579535780978,False,0.0243074264817271,False,0.44206628679065757,False,False
137203,2025-04-23 12:38:03,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64040,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1392,792,2025-04-23 12:40:00,12,23,2,1,12,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07977991746905089,0.019944979367262722,0.5488308115543329,0.021320495185694635,0.9786795048143053,0.01581843191196699,2184,11,198.54545454545453,0.5223864337484583,0.9187579535780978,False,0.0243074264817271,False,0.44206628679065757,False,False
137204,2025-04-23 12:49:25,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64220,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1869,792,2025-04-23 12:50:00,12,23,2,1,12,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07977991746905089,0.019944979367262722,0.5488308115543329,0.021320495185694635,0.9786795048143053,0.01581843191196699,2661,11,241.9090909090909,0.537693127538762,0.9221521711445735,False,0.023870271810763215,False,0.4475016983293059,False,False
137205,2025-04-23 13:03:53,Alert,WxP2_CMA,174.35.74.39,20,网络行为,其它行为审计,初始化访问,HTTP_安全风险_配置信息_SQL错误信息泄露_5,174.35.58.65,64517,00:00:0c:9f:f0:e4,10.174.228.174,80,00:50:56:ae:c2:ae,TCP/http,8,9,2946,3014,2025-04-23 13:05:00,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,HTTP,1,1.0,0.001375515818431912,0.019944979367262722,0.5488308115543329,0.001375515818431912,0.9786795048143053,0.001375515818431912,5960,17,350.5882352941176,0.24777346314338977,0.8591119940888499,True,0.06775997238541082,False,0.3591696261238362,True,False
137206,2025-04-23 13:03:53,Alert,WxP2_CMA,174.35.74.39,20,攻击利用,敏感信息泄露,初始化访问,HTTP_SQL错误信息泄露_2,174.35.58.65,64517,00:00:0c:9f:f0:e4,10.174.228.174,80,00:50:56:ae:c2:ae,TCP/http,8,9,2946,3014,2025-04-23 13:05:00,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,HTTP,1,1.0,0.07977991746905089,0.019944979367262722,0.5488308115543329,0.028198074277854195,0.9786795048143053,0.001375515818431912,5960,17,350.5882352941176,0.32046746894772893,0.8505100475615035,True,0.060500556790938596,False,0.3754934776691452,True,False
137207,2025-04-23 13:21:04,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,配置不当/错误,初始化访问,TCP_MS_RDP远程桌面_建立低安全性连接,174.35.61.229,54051,00:00:0c:07:ac:35,174.35.53.87,3389,00:60:e0:6c:a7:6a,TCP/rdp,3,2,227,139,2025-04-23 13:25:00,13,23,2,1,13,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07977991746905089,0.0041265474552957355,0.5488308115543329,0.006189821182943604,0.9786795048143053,0.006189821182943604,366,5,73.2,0.7890929166907211,0.8990341266739461,False,0.03572575811477212,False,0.520728416255309,False,False
137208,2025-04-23 13:26:27,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64874,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1392,792,2025-04-23 13:30:00,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07977991746905089,0.019944979367262722,0.5488308115543329,0.021320495185694635,0.9786795048143053,0.01581843191196699,2184,11,198.54545454545453,0.5005724695234618,0.892929287511339,False,0.024860756220006924,False,0.427994829598443,False,False
137209,2025-04-23 13:49:50,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,49286,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1869,792,2025-04-23 13:50:00,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07977991746905089,0.019944979367262722,0.5488308115543329,0.021320495185694635,0.9786795048143053,0.01581843191196699,2661,11,241.9090909090909,0.5110834846112865,0.8959813299062909,False,0.024423332261849,False,0.43188877726001274,False,False
137210,2025-04-23 14:26:12,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.58.38,0,fc:44:82:b9:5c:df,172.31.192.78,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,74,0,2025-04-23 14:30:00,14,23,2,1,14,23,2,1,1,0,1,174.35,172.31.192,174.35,0,other,0,other,0,1.0,0.8177441540577717,0.005502063273727648,0.5488308115543329,0.7104539202200826,0.9786795048143053,0.7104539202200826,74,1,74.0,0.7178748832620977,0.6335146384868438,False,0.40893318659138933,False,0.5689901311612382,False,False
137211,2025-04-23 14:33:28,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,50249,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,45,231,5887,295828,2025-04-23 14:35:00,14,23,2,1,14,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07977991746905089,0.019944979367262722,0.5488308115543329,0.021320495185694635,0.9786795048143053,0.01581843191196699,301715,276,1093.1702898550725,0.4404151429229775,0.6878553991995529,True,0.08849202188360293,False,0.3738779713902003,True,False
